block,solver,A_name,q,sigma,instance_id,K,success,success_impute,success_single,success_single_impute,eps_success_impute,best_restart_id,best_error,best_error_full,best_score,single_restart_id,single_score,single_error,single_error_full,single_d_H,best_restart_id_symbolic,best_d_H,best_score_symbolic,bq_abs,spacing_y0,interior_sep_T1,minimax_lb_E_x,digital_regime
A,neural,A3,7,0.0,334,32,0,0,0,0,0.3043807145043604,19,1.9724823571476273,2.461223812477271,0.06027448922395706,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,26,0.7142857142857143,0.2436954826116562,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,334,64,0,0,0,0,0.3043807145043604,19,1.9724823571476273,2.461223812477271,0.06027448922395706,40,0.021300558000802994,1.9769725507501412,2.7396481080938457,0.8571428571428571,38,0.5714285714285714,0.39525026082992554,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,1,0,0,0,0,0.3043807145043604,0,1.6521510224809697,2.186551916394604,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,0,1.0,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,2,0,0,0,0,0.3043807145043604,1,1.1840737296753892,1.9076147875443288,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,1,0.8571428571428571,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,4,0,0,0,0,0.3043807145043604,3,0.773562528690479,2.144355108125207,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,1,0.8571428571428571,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,8,0,0,0,0,0.3043807145043604,7,0.4578655454664294,0.7597307157658177,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,5,0.7142857142857143,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,16,0,1,0,0,0.3043807145043604,8,0.1840275506396898,0.3064965278419759,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,8,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,32,0,1,0,0,0.3043807145043604,8,0.1840275506396898,0.3064965278419759,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,8,0.5714285714285714,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,newton,A3,7,0.0,334,64,0,1,0,0,0.3043807145043604,35,0.10327467102118167,0.17208634109629475,0.0,0,0.0,1.6521510224809697,2.186551916394604,1.0,44,0.42857142857142855,0.0,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
A,neural,A3,7,0.0,335,1,0,0,0,0,0.3043807145043604,38,1.9728586870485996,2.462047181285612,0.004631615709513426,38,0.004631615709513426,1.9728586870485996,2.462047181285612,1.0,38,1.0,0.004631615709513426,37947,2.635254433815585e-05,0.2087121511581943,0.6440057500294382,1
