block,solver,A_name,q,sigma,instance_id,instance_seed,restart_id,restart_seed,converged,steps,score,train_seconds,loss_obs,loss_dyn,defect_E_train,e_impute,e_impute_x,defect_E_max,defect_T_max,eps_cert,d_H,bq_abs,bq_minus1_abs,spacing_y0,interior_sep_T1,minimax_lb_T1,minimax_lb_E_x,digital_regime
B,neural,A1,5,0.001,35,38417433919100,24,38417433944342,0,1500,0.002670451533049345,0.08435147255659103,0.0013048595283180475,0.0013655921211466193,0.04324287176132202,2.3797039868592518,1.823130015145509,0.04324288556516631,0.006882786667536248,0.015390378863240293,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,25,38417433945351,0,1500,0.01940716803073883,0.08435147255659103,0.003691616002470255,0.015715552493929863,0.20266112685203552,2.3509936006954724,1.8026557784944002,0.2026611202664569,0.03229787092300109,0.0722202349123443,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,26,38417433946360,0,1500,0.01697533205151558,0.08435147255659103,0.0015657050535082817,0.015409626066684723,0.16887032985687256,2.3884019549112168,1.8266540060961736,0.16887031476975617,0.026895584212085193,0.06014035459279261,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,27,38417433947369,0,1500,0.146680548787117,0.08435147255659103,0.00900060124695301,0.13767994940280914,0.6673924326896667,2.316752016399458,1.9003826913278778,0.6673924460953606,0.1078755348958025,0.24121702913616505,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,28,38417433948378,0,1500,0.01649416610598564,0.08435147255659103,0.0033376773353666067,0.013156488537788391,0.1467057317495346,2.3952891786372157,1.8243959557040497,0.14670571867231785,0.023359443215685293,0.05223330294681859,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,29,38417433949387,0,1500,0.007003652397543192,0.08435147255659103,0.0044349078088998795,0.0025687445886433125,0.07680991291999817,2.3825338194835037,1.8370481934009595,0.0768099212463334,0.012226838337654571,0.027340041672896144,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,30,38417433950396,0,1500,0.03032786399126053,0.08435147255659103,0.009536826983094215,0.020791037008166313,0.26419684290885925,2.3910812916132698,1.8266726880113875,0.2641968940820161,0.0421155724753372,0.09417328296617304,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,31,38417433951405,0,1500,0.00291595165617764,0.08435147255659103,0.00039565115002915263,0.0025203004479408264,0.08013906329870224,2.3616555844016354,1.8142497050379083,0.08013904794779948,0.012757877290389071,0.028527480869910783,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,32,38417433952414,0,1500,0.006710093468427658,0.08435147255659103,0.000551226083189249,0.006158867385238409,0.11441829055547714,2.349750255230431,1.8464083106496336,0.11441835480142865,0.018217444704697064,0.04073544473604621,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,33,38417433953423,0,1500,0.005547279492020607,0.08435147255659103,0.0008367044501937926,0.004710575100034475,0.09431680291891098,2.362803123564854,1.8356178727583217,0.09431678318217701,0.015014168485269406,0.033572701358697436,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,34,38417433954432,0,1500,0.015476245433092117,0.08435147255659103,0.0028483413625508547,0.012627904303371906,0.17211498320102692,2.3586968991424047,1.8396395625401345,0.17211499169664782,0.027410433171528442,0.06129159186425274,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,35,38417433955441,0,1500,0.143485888838768,0.08435147255659103,0.005847335793077946,0.13763855397701263,0.61368328332901,2.332374158228339,1.909792635078532,0.6136832412885086,0.09909534899495123,0.2215839366067764,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,36,38417433956450,0,1500,0.0012504113838076591,0.08435147255659103,0.0007628473686054349,0.00048756395699456334,0.02991941012442112,2.3738274252701346,1.827241491746798,0.02991939605591097,0.004761966401578524,0.01064808058049964,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,37,38417433957459,0,1500,0.15411001443862915,0.08435147255659103,0.006002769805490971,0.14810724556446075,0.6236326694488525,2.3271978619418388,1.9172871166283458,0.6236326251374789,0.10065613315686905,0.22507395609102968,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,38,38417433958468,0,1500,0.0012378731044009328,0.08435147255659103,6.809244951000437e-05,0.0011697806185111403,0.05174348130822182,2.360710267333379,1.8181625567312172,0.05174347763662037,0.008235845793047616,0.018415911045460132,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,39,38417433959477,0,1500,0.004924762062728405,0.08435147255659103,0.0008061088155955076,0.004118653014302254,0.09990973025560379,2.361339352212839,1.812523761168098,0.09990973194281248,0.015907739663683404,0.03557078725636573,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,40,38417433960486,0,1500,0.002044152934104204,0.08435147255659103,0.0004747414495795965,0.0015694116009399295,0.07183459401130676,2.374096081842424,1.8259942243334752,0.07183458147515741,0.011434771537216074,0.025568926464394903,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,41,38417433961495,0,1500,0.12974560260772705,0.08435147255659103,0.011337795294821262,0.11840780824422836,0.596365213394165,2.3510174327280193,1.9006688087647094,0.5963651821228291,0.0961495253413424,0.21499687466758025,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,42,38417433962504,0,1500,0.01912325620651245,0.08435147255659103,0.006997129879891872,0.012126127257943153,0.1367737501859665,2.393531624729621,1.8340150528609944,0.13677371539359753,0.021785216152953858,0.04871322422253127,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,43,38417433963513,0,1500,0.029403552412986755,0.08435147255659103,0.008679043501615524,0.02072450891137123,0.18255969882011414,2.4042639935824948,1.8439543801293945,0.1825596918433185,0.02907715637477297,0.0650184982463837,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,44,38417433964522,0,1500,0.022331133484840393,0.08435147255659103,0.0042521758005023,0.018078958615660667,0.23784732818603516,2.378625511026036,1.8423955537434298,0.23784727755659527,0.03791070391904941,0.08477091103786215,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,45,38417433965531,0,1500,0.011639770120382309,0.08435147255659103,0.0008110873168334365,0.010828683152794838,0.1537056565284729,2.3836053050131913,1.8225975528645892,0.15370567319009978,0.024475915991568915,0.05472981196872225,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,46,38417433966540,0,1500,0.005922520067542791,0.08435147255659103,1.0088191629620269e-05,0.0059124319814145565,0.11876673251390457,2.3710498237375934,1.803857173426438,0.11876672843242807,0.018909372026182023,0.04228264126237593,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,47,38417433967549,0,1500,0.00726710818707943,0.08435147255659103,4.53228822152596e-05,0.007221785373985767,0.11947018653154373,2.3599208384046144,1.8400048992577962,0.11947022306469339,0.0190203776203027,0.042530857316712516,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,48,38417433968558,0,1500,0.009888391010463238,0.08435147255659103,0.007102795410901308,0.0027855955995619297,0.07122477889060974,2.389073100862886,1.8414445334504503,0.0712247939575477,0.011337493031164762,0.025351405112114547,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,49,38417433969567,0,1500,0.010393274948000908,0.08435147255659103,0.0008749052067287266,0.009518370032310486,0.14591635763645172,2.349503379747326,1.8163982470487512,0.1459163044163592,0.023237695474852223,0.051961066722208814,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,50,38417433970576,0,1500,0.005618133116513491,0.08435147255659103,0.004144230857491493,0.0014739021426066756,0.04778353124856949,2.3527591824969796,1.8047545644856633,0.04778353633442259,0.0076054628462872385,0.017006331924647296,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,51,38417433971585,0,1500,0.0009591858834028244,0.08435147255659103,0.0002045616420218721,0.0007546242559328675,0.04138096421957016,2.365983996839233,1.8281149918021085,0.041380981220743046,0.006586395940918808,0.014727629050623142,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,52,38417433972594,0,1500,0.007709675468504429,0.08435147255659103,0.0003467104397714138,0.007362965028733015,0.1086793914437294,2.383284784589188,1.8226047231730118,0.1086793950715019,0.017304041077979074,0.038693012135809945,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,53,38417433973603,0,1500,0.007653452455997467,0.08435147255659103,0.00017700743046589196,0.007476444821804762,0.12546783685684204,2.367829652935778,1.8465343656438045,0.1254678468850767,0.019975529502574207,0.04466664185430848,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,54,38417433974612,0,1500,0.04209243878722191,0.08435147255659103,0.001716769766062498,0.04037566855549812,0.3753166198730469,2.354836531661015,1.8016061979008478,0.3753166417730472,0.05994034432367411,0.13403068450247893,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,55,38417433975621,0,1500,0.006376607809215784,0.08435147255659103,0.002781069604679942,0.003595538204535842,0.07872959971427917,2.34418085830653,1.8149062123830613,0.07872961058442031,0.012533321602492556,0.028025359087039948,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,56,38417433976630,0,1500,0.0012686074478551745,0.08435147255659103,0.0005774970049969852,0.0006911104428581893,0.040400877594947815,2.355033051803502,1.815009420547551,0.04040086708252461,0.006430364441230315,0.014378732010688434,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,57,38417433977639,0,1500,0.01835741102695465,0.08435147255659103,0.0006564583163708448,0.017700953409075737,0.20362387597560883,2.3639646699396177,1.8149224191359306,0.20362387007379024,0.032440383655389315,0.07253890306962361,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,58,38417433978648,0,1500,0.006779601331800222,0.08435147255659103,0.00022196602367330343,0.006557635497301817,0.12599915266036987,2.3730504800340775,1.812385729952081,0.1259991474260865,0.02006054599531115,0.0448567445112769,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,59,38417433979657,0,1500,0.0007334267720580101,0.08435147255659103,0.00014895344793330878,0.0005844733095727861,0.03381619229912758,2.361150282439798,1.8201107406517554,0.033816175393030404,0.005382184118085538,0.012034929555459015,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,60,38417433980666,0,1500,0.0006368721951730549,0.08435147255659103,0.00029155408265069127,0.00034531811252236366,0.028404314070940018,2.3606302262073324,1.8181663403592412,0.02840430535775247,0.0045207928195047315,0.010108800056605515,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,61,38417433981675,0,1500,0.004524423740804195,0.08435147255659103,0.0016890070401132107,0.002835416467860341,0.06936585158109665,2.369860945914925,1.8370321277554036,0.06936584731823331,0.011042018134911133,0.024690703158446733,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,62,38417433982684,0,1500,0.00338209280744195,0.08435147255659103,0.001045756507664919,0.002336336299777031,0.06064528599381447,2.3515942585843623,1.820774532656424,0.06064526345659186,0.009653229435096082,0.02158527721927673,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,35,38417433919100,63,38417433983693,0,1500,0.01799892447888851,0.08435147255659103,0.0013650738401338458,0.01663385145366192,0.2328442633152008,2.3544763727000637,1.8046625603968447,0.23284427970847008,0.03712231993410745,0.08300803085515976,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,0,38417433920127,0,1500,0.03759610652923584,0.0856136754155159,0.0021110710222274065,0.03548503667116165,0.3098277747631073,2.1664186042058455,1.0742020805194388,0.3098277943141479,0.049409790851265394,0.1104836510974766,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,1,38417433921136,0,1500,0.015986839309334755,0.0856136754155159,0.000878002610988915,0.015108835883438587,0.19203360378742218,2.189347869627144,1.116064959793428,0.1920336280668,0.030605748456505072,0.0684365340510046,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,2,38417433922145,0,1500,0.03612375631928444,0.0856136754155159,0.0019259003456681967,0.0341978557407856,0.3013002574443817,2.1693538435462867,1.077877587778021,0.3013002032766496,0.04804457699686196,0.10743094011520603,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,3,38417433923154,0,1500,0.03745446726679802,0.0856136754155159,0.002067646710202098,0.0353868193924427,0.3079826235771179,2.164623193975058,1.0721805553981656,0.30798263919814717,0.04911451401162139,0.1098233920118513,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,4,38417433924163,0,1500,0.008534001186490059,0.0856136754155159,0.0003515848657116294,0.008182416670024395,0.15637709200382233,2.191807646257781,1.1234679508811813,0.15637707491010952,0.02490575169198464,0.05569095381400805,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,5,38417433925172,0,1500,0.010797698982059956,0.0856136754155159,0.0003226676199119538,0.010475031100213528,0.14803998172283173,2.1861899585665134,1.1105616601026662,0.14803998605216026,0.023572112871649106,0.05270884675430517,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,6,38417433926181,0,1500,0.011474665254354477,0.0856136754155159,0.0009942089673131704,0.010480456054210663,0.17456483840942383,2.1898300022351735,1.1140292958076585,0.17456484093023802,0.027807931546940792,0.062180425252620485,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,7,38417433927190,0,1500,0.02907152846455574,0.0856136754155159,1.7488830053480342e-05,0.02905404008924961,0.24100346863269806,2.1676833231002752,1.1316871363243939,0.2410034513885338,0.03844878957026909,0.08597410713170661,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,8,38417433928199,0,1500,0.013506563380360603,0.0856136754155159,0.0007479384075850248,0.012758624739944935,0.1852724254131317,2.1912282091548625,1.121416320268092,0.18527244162028864,0.029524918837575943,0.06601972555098387,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,9,38417433929208,0,1500,0.008733547292649746,0.0856136754155159,0.0003192541771568358,0.008414292708039284,0.16805356740951538,2.1977601655390115,1.1370402050308626,0.16805357327404824,0.026771239413812202,0.0598623111712057,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,10,38417433930217,0,1500,0.03813552111387253,0.0856136754155159,0.0021983664482831955,0.03593715652823448,0.3130316436290741,2.1683511101010757,1.0768855424765522,0.31303159117320756,0.04992299392468885,0.11163120805591327,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,11,38417433931226,0,1500,0.03650297224521637,0.0856136754155159,0.0019950903952121735,0.034507881850004196,0.30372583866119385,2.1670019735636115,1.074846089734783,0.30372577091886827,0.048432961438795885,0.1082993941287736,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,12,38417433932235,0,1500,0.006571329664438963,0.0856136754155159,0.00013182393740862608,0.006439505610615015,0.11620854586362839,2.2061646215965682,1.1371514441494457,0.11620853930644555,0.018505536525695608,0.041379637631560655,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,13,38417433933244,0,1500,0.009210721589624882,0.0856136754155159,0.0006245793774724007,0.008586142212152481,0.16359785199165344,2.1904106224174087,1.1268333106186388,0.16359783034138695,0.026058184984814374,0.058267872996309256,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,14,38417433934253,0,1500,0.007572179660201073,0.0856136754155159,0.00047161735710687935,0.00710056209936738,0.14814573526382446,2.195854430961336,1.134761501384552,0.14814571158751377,0.02359322572689918,0.052756056533843444,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,15,38417433935262,0,1500,0.06158971041440964,0.0856136754155159,0.006789518520236015,0.05480019003152847,0.3202119469642639,2.1438769523024552,1.0989451762778017,0.3202119286675296,0.05117301198123732,0.11442633340345781,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,16,38417433936271,0,1500,0.021770020946860313,0.0856136754155159,0.000663526589050889,0.021106494590640068,0.20890945196151733,2.176433626105153,1.0890004825218629,0.2089094303674481,0.033283190022852994,0.07442347539914207,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,17,38417433937280,0,1500,0.03412151336669922,0.0856136754155159,0.0018045189790427685,0.03231699392199516,0.2888985276222229,2.1667267045109377,1.0755182017270448,0.2888985615073394,0.04606054040833431,0.10299449943341142,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,18,38417433938289,0,1500,0.008686494082212448,0.0856136754155159,0.0003064281481783837,0.00838006567209959,0.14162282645702362,2.1987147196644,1.127589249343379,0.14162283004478837,0.022557836582668685,0.05044085602417873,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,19,38417433939298,0,1500,0.005917753558605909,0.0856136754155159,0.0007481023785658181,0.0051696510054171085,0.126015305519104,2.194554704774128,1.1305697863209603,0.1260153028407031,0.02006572896940175,0.04486833399366911,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,20,38417433940307,0,1500,0.00861368142068386,0.0856136754155159,0.001096942345611751,0.007516738958656788,0.14925719797611237,2.1858685475027904,1.122249718580818,0.14925718880334088,0.023770953450445376,0.05315346780517903,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,21,38417433941316,0,1500,0.01540012750774622,0.0856136754155159,0.000579338229727,0.014820788986980915,0.17367835342884064,2.186113965283958,1.1099135952818286,0.173678336519515,0.027675289513093018,0.061883828648263035,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,22,38417433942325,0,1500,0.009926329366862774,0.0856136754155159,0.0005750578129664063,0.009351271204650402,0.1628541499376297,2.188484237389734,1.1209740046106509,0.1628541520644339,0.025936107543580833,0.057994899539191826,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,23,38417433943334,0,1500,0.005232391878962517,0.0856136754155159,0.00010437941818963736,0.005128012504428625,0.09763745963573456,2.2055543330121377,1.1358180427884932,0.09763746448048437,0.015545519689575253,0.03476083877145169,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,24,38417433944343,0,1500,0.007686119992285967,0.0856136754155159,0.0003214654861949384,0.0073646544478833675,0.13778778910636902,2.197806222567022,1.1266531513695652,0.13778779834080718,0.021945792752016184,0.04907228441363037,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,25,38417433945352,0,1500,0.01584761030972004,0.0856136754155159,0.0007569299777969718,0.015090680681169033,0.18564172089099884,2.1867526678083213,1.1112128064334574,0.1856417104141655,0.02958325067201277,0.06615015949803688,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,26,38417433946361,0,1500,0.009279917925596237,0.0856136754155159,0.000561916152946651,0.008718001656234264,0.15841180086135864,2.188525159130817,1.1227770921667428,0.15841179213745663,0.025229203878869098,0.05641421489135266,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,27,38417433947370,0,1500,0.02276630885899067,0.0856136754155159,0.0007174909696914256,0.022048817947506905,0.21639305353164673,2.176016472751821,1.0879943314378495,0.2163929760582633,0.034477297534345634,0.07709358096728272,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,28,38417433948379,0,1500,0.008647683076560497,0.0856136754155159,0.0001588618179084733,0.008488820865750313,0.13028119504451752,2.1914215932969094,1.1185984971553438,0.1302812023551598,0.020748651356476994,0.04639539487452577,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,29,38417433949388,0,1500,0.03899816423654556,0.0856136754155159,0.0023017600178718567,0.036696404218673706,0.31714528799057007,2.1657733535790955,1.073826405276805,0.3171452209042846,0.05058165509495467,0.11310401920676721,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,30,38417433950397,0,1500,0.03574080765247345,0.0856136754155159,0.0019258345710113645,0.03381497412919998,0.3037632405757904,2.168007357884959,1.0756389719390675,0.30376324820064066,0.04843891280289867,0.10831270178346629,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,31,38417433951406,0,1500,0.008422385901212692,0.0856136754155159,0.00020904246775899082,0.008213343098759651,0.11318458616733551,2.1998732580952933,1.1266806711940964,0.11318458781911186,0.018023513560779934,0.040301801515293216,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,32,38417433952415,0,1500,0.013927658088505268,0.0856136754155159,0.0007429824909195304,0.013184675946831703,0.17273220419883728,2.188813996885111,1.114056063603734,0.1727322044227056,0.02752233779861842,0.061541818217422696,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,33,38417433953424,0,1500,0.004134904593229294,0.0856136754155159,1.3645949366036803e-05,0.004121258854866028,0.08527883142232895,2.2088248357949096,1.139135082149843,0.0852788354150705,0.013576509613666377,0.030357998393337422,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,34,38417433954433,0,1500,0.009502355940639973,0.0856136754155159,0.00046031619422137737,0.009042039513587952,0.1741405874490738,2.1956602448167906,1.1316127178014448,0.17414055997185915,0.027741071330580507,0.06203092126384854,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,35,38417433955442,0,1500,0.007371069397777319,0.0856136754155159,0.00016234477516263723,0.00720872450619936,0.11495701223611832,2.2017249231717293,1.1292764931007429,0.11495698306915292,0.01830585887365129,0.04093314482800202,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,36,38417433956451,0,1500,0.007000242825597525,0.0856136754155159,0.00020546889572869986,0.0067947739735245705,0.11991438269615173,2.198008327048088,1.127855512781319,0.11991438773280338,0.019095898425698823,0.04269972697129378,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,37,38417433957460,0,1500,0.007984398864209652,0.0856136754155159,0.00020577397663146257,0.007778624538332224,0.13138115406036377,2.2011943225080506,1.1332845903756363,0.13138114334031745,0.020924996099698206,0.04678971370784315,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,38,38417433958469,0,1500,0.0330088846385479,0.0856136754155159,0.0016660344554111362,0.031342849135398865,0.28235670924186707,2.1652058534327443,1.0739417238502567,0.2823567540102824,0.04501480501236942,0.10065616400155628,0.8,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
B,neural,A1,5,0.001,36,38417433919101,39,38417433959478,0,1500,0.010236251167953014,0.0856136754155159,0.000563920708373189,0.009672330692410469,0.167694553732872,2.1893580964336885,1.1210559999222967,0.16769455168143682,0.026707956605975088,0.05972080651107485,1.0,55,21,0.01818181818181818,0.38181818181818183,0.19090909090909092,1.1288864377335384,1
